value,lat,lon
"8.926288367215067",38.19714838652656,15.539276534458239
"1.1995644742626967",38.196640719224106,15.538902999071588
"29.204360490527506",38.19416690621583,15.537884377626842
"25.57187368099411",38.19426523233805,15.538951003351587
"11.140990487417142",38.19496456693875,15.539868977647032
"2.560281668111896",38.19716755942502,15.539466322011688
"15.080028227581387",38.19548658649233,15.539484288446051
"19.01713044678617",38.19616619575435,15.54052969373059
"5.239603868144002",38.1961949522939,15.539691681880143
"21.485608768330096",38.19568283806111,15.540517855636743
"30.089609838356214",38.195997908439786,15.537789115345142
"29.69739838831306",38.195341970394715,15.537785049352111
"14.133387952288412",38.19409247980219,15.538944692753457
"2.1467134999740902",38.19618179851231,15.540487144305297
"8.285488280405819",38.19663468740683,15.541048404072798
"16.45862988478838",38.19696960404751,15.54036645729042
"13.707057506658908",38.19716315195438,15.539643367995179
"26.009457600455498",38.19607483842721,15.541087979913936
"28.291031440743062",38.19667887943563,15.538023616600537
"13.341223941059177",38.19512011787743,15.539664159009044
"29.443147260276277",38.191536764327445,15.53487024334098
"20.77241016889389",38.19141522154381,15.535716867953777
"20.03583690576561",38.19143189585949,15.53493266205196
"7.9853850304212965",38.19224900726416,15.534685863762201
"18.15961466658293",38.19092429926442,15.535817058305708
"1.8732206294519784",38.193971160325454,15.537179192763222
"4.994157251757596",38.19375868037193,15.536166486397276
"1.1438088684092365",38.1924470337401,15.536229334531338
"21.600331494580942",38.19291555791117,15.53462575398313
"19.33325967123303",38.1925748298866,15.537093270870555
"25.001712953849772",38.19085736590957,15.537672013737076
"19.43332920164141",38.191611167602176,15.536997921084396
"14.60325694109241",38.190622316988375,15.535350523705569
"25.33399832289052",38.19061660538591,15.535564677788972
"18.937093079573238",38.194066245124866,15.53588750788622
"8.20371766603755",38.192104859415906,15.535868710735393
"2.844407075043104",38.191856724832746,15.537095815908083
"24.01773041178411",38.19115752492214,15.536679024173015
"17.923968571743018",38.191614619263945,15.535117575719859
"8.37876217528428",38.19100770776558,15.53752449363364
"22.33093603035998",38.18837298309369,15.53484283972019
"24.330123367071",38.18971913307565,15.534990595309269
"1.5356946241629168",38.19053410333791,15.535067630183502
"23.537978266975895",38.18861921111284,15.534877546299459
"1.7430762700653215",38.189420359168345,15.534594528455958
"13.33249530133494",38.18829018911295,15.53483888309798
"1.4293335848411095",38.18759771704248,15.534946359550775
"21.29854976707484",38.189834936341505,15.5346856426617
"18.98563816556515",38.19001895352306,15.53473466853977
"6.241983241504298",38.18832338746411,15.534664823515827
"2.6700166681294726",38.18832273089689,15.535067652563285
"4.296779094999671",38.188604435387106,15.534792753591608
"9.242937150559053",38.18995846636177,15.53475616842488
"1.1755742316238984",38.18728018859962,15.534634106236702
"12.568250730332014",38.18719755586718,15.535079665466967
"20.147759952868856",38.18701854831949,15.535093738343674
"26.93307952697217",38.187714090762924,15.534604309461372
"4.0682857265638175",38.18933060757487,15.534811877428188
"4.414011784167972",38.18734094672559,15.53489662361598
"21.32905073650098",38.18986008014903,15.534989092719329
"13.539269568776792",38.184580550147864,15.535998313017537
"2.354007106723747",38.186901686280486,15.537930790411684
"27.243747828503125",38.18472906469155,15.536454328124263
"20.53890895350108",38.18556551435192,15.536995138601581
"17.70046976550359",38.18607297941409,15.536603716390664
"19.883637626273906",38.1862731708065,15.535517077722366
"13.883801246967089",38.186373623657204,15.538083571996772
"29.80924652915321",38.185133953819054,15.538340889465452
"25.56629800012738",38.18436965226583,15.537572686755182
"2.416872230260382",38.184591122194796,15.536112259408647
"26.92946666388238",38.18446078486446,15.53536598929014
"24.290230539943202",38.18674467918296,15.537220896777207
"27.765370652452226",38.18632441760315,15.535498081393674
"4.4164154246214595",38.185334863025524,15.536649843651428
"3.7341987686556735",38.18473579823663,15.538096270846307
"30.14485815952275",38.18530625133158,15.536417756160418
